Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,MA200,RSI,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,Year,Month,Day,DayOfWeek,Quarter,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Returns,Log_Returns,Volatility,Momentum
2020-07-14 00:00:00-04:00,92.19103384207206,94.53858170931154,91.25542322619387,94.34660339355469,170989200,0.0,0.0,,,,,1.428720677978177,0.8450538968055602,,,,2020,7,14,1,3,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.01654844664414501,0.016413013200570325,,0.04169677101915581
2020-07-15 00:00:00-04:00,96.22510426302838,96.47541172354836,93.79493186330134,94.99543762207031,153198000,0.0,0.0,,,,,1.609333842042986,0.9979098858530454,,,,2020,7,15,2,3,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.006877133942057245,0.006853594318234924,,0.024988538972309904
2020-07-16 00:00:00-04:00,93.86541410703498,94.68438106422201,93.22627754411272,93.82653045654297,110577600,0.0,0.0,,,,,1.6392537398061933,1.1261786566436751,,,,2020,7,16,3,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.012304876895011807,-0.01238120870807972,,0.008041607472308865
2020-07-17 00:00:00-04:00,94.27857030894111,94.43409753404565,93.16311430688715,93.63700103759766,92186800,0.0,0.0,,,,78.04584350522902,1.6288951449206905,1.2267219542990784,,,,2020,7,17,4,3,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.0020199981606812134,-0.002022041108596758,,0.004248742192296984
2020-07-20 00:00:00-04:00,93.72447392303613,95.74880452196625,93.37938613595313,95.61028289794922,90318000,0.0,0.0,,,,81.60624263248978,1.7596293270193968,1.3333034288431422,,,,2020,7,20,0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.02107374049238553,0.020854760367253988,,0.030164108374857168
2020-07-21 00:00:00-04:00,96.40253133583123,96.47786610396867,94.04040293204935,94.29071044921875,103433200,0.0,0.0,,,,72.10407237112095,1.7367385982576167,1.4139904627260371,,,,2020,7,21,1,3,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.01380157456639819,-0.01389770179285677,,-0.0005924213731658412
2020-07-22 00:00:00-04:00,93.99180109556946,95.2384810662524,93.90431842493187,94.55560302734375,89001600,0.0,0.0,,,,73.61985335589397,1.720143405622224,1.4752210513052746,,,,2020,7,22,2,3,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.002809317873022632,0.002805379114658567,,-0.004630060198010821
2020-07-23 00:00:00-04:00,94.2882680485315,94.36603535470661,89.44007797032316,90.25175476074219,197004400,0.0,0.0,,,,55.149470927708876,1.3442117729667729,1.4490191956375744,,,,2020,7,23,3,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.04551658631331412,-0.046585012932548145,,-0.03809983890917168
2020-07-24 00:00:00-04:00,88.44613048133,90.37325548035092,86.65508713174927,90.02816772460938,185438800,0.0,0.0,,,,47.255920757377154,1.0165237869729253,1.3625201139046448,,,,2020,7,24,4,3,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.0024773705145738623,-0.002480444274518036,,-0.03854067594005106
2020-07-27 00:00:00-04:00,91.09259075129832,92.25421298171179,90.86901902055509,92.161865234375,121214000,0.0,0.0,92.02383766174316,,,54.71967185597641,0.9184133567086548,1.2736987624654468,92.02383766174316,96.8801107017003,87.16756462178601,2020,7,27,0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.02370033250362802,0.023423839749267476,,-0.036067434998125925
2020-07-28 00:00:00-04:00,91.73172013590795,91.90912539533898,90.64300020406002,90.64786529541016,103625600,0.0,0.0,92.16029090881348,,,43.7554931268496,0.7103050375048952,1.1610200174733365,92.16029090881348,96.67204564075489,87.64853617687207,2020,7,28,1,3,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.01642761824659933,-0.016564047772215595,0.016791083014470937,-0.03863418926905304
2020-07-29 00:00:00-04:00,91.13148218567702,92.57014778095314,91.09503107606254,92.38545227050781,90329200,0.0,0.0,92.34692878723145,,,48.0331703444606,0.6777734915552571,1.0643707122897206,92.34692878723145,96.54571216120168,88.14814541326122,2020,7,29,2,3,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.01916853716780942,0.01898713523349402,0.017187423801726626,-0.022951054060840526
2020-07-30 00:00:00-04:00,91.55675572597188,93.60782206135195,91.14848849561243,93.50332641601562,158130000,0.0,0.0,92.59784355163575,,,50.70705567744911,0.7337370441816091,0.9982439786680983,92.59784355163575,96.40656764293422,88.78911946033728,2020,7,30,3,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.012100110115114582,0.012027489011363442,0.01729629198355446,0.03602779429489611
2020-07-31 00:00:00-04:00,100.01132775994397,103.44273037041387,98.0088604443455,103.29206085205078,374336800,0.0,0.0,93.3381950378418,,,68.77014416217911,1.5500891610035552,1.1086130151351898,93.3381950378418,99.05785554286872,87.61853453281488,2020,7,31,4,3,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.10468862243983756,0.09956350561234756,0.02855052722693297,0.14733047958961953
2020-08-03 00:00:00-04:00,105.17787905542978,108.51936675829901,104.87897253825906,105.89478302001953,308151200,0.0,0.0,94.09033432006837,,,69.91953714711798,2.379641001986897,1.3628186125055315,94.09033432006837,101.97858548147951,86.20208315865722,2020,8,3,0,3,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.025197698124125312,0.024885470210803878,0.028499339090458105,0.1490086789228997
2020-08-04 00:00:00-04:00,106.08433883614123,107.69554467867292,105.36014463163505,106.60196685791016,173071600,0.0,0.0,94.89192657470703,,,69.97996606813533,3.058869890087763,1.702028868021978,94.89192657470703,104.37170510651157,85.41214804290249,2020,8,4,1,3,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.0066781744834107926,0.00665597425936548,0.028381349036458964,0.17600085242501362
2020-08-05 00:00:00-04:00,106.32249256981191,107.30914213352884,105.855896128936,106.98835754394531,121776800,0.0,0.0,95.60736885070801,,,73.2846354746624,3.586993547855215,2.0790218039886255,95.60736885070801,106.44644208600423,84.7682956154118,2020,8,5,2,3,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.003624611228329133,0.003618058155172178,0.028183804611872636,0.15806498658121715
2020-08-06 00:00:00-04:00,107.32130525527312,111.2168725105059,106.7307749608819,110.72111511230469,202428800,0.0,0.0,96.48952293395996,,,76.85663796120457,4.257658059560882,2.514749055103077,96.48952293395996,109.17619258774599,83.80285328017393,2020,8,6,3,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.034889380994807206,0.03429454273955679,0.028819965620890755,0.1841409215719616
2020-08-07 00:00:00-04:00,110.24147102748621,110.69916834754238,107.40521723163725,108.20375061035156,198045600,0.205,0.0,97.23766822814942,,,69.46427379606703,4.533771741686593,2.91855359241978,97.23766822814942,110.84876919394523,83.6265672623536,2020,8,7,4,3,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.022736083351398317,-0.022998533787699876,0.029656460215299173,0.04755147411896443
2020-08-10 00:00:00-04:00,109.65233223130258,110.79657580812425,107.12039705946748,109.77649688720703,212403600,0.0,0.0,98.08595657348633,,,73.74873958409142,4.823894452141801,3.2996217643641845,98.08595657348633,112.61887680516001,83.55303634181264,2020,8,10,0,3,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.014535044007106812,0.01443042281882935,0.029541015735229634,0.036656327691361845
2020-08-11 00:00:00-04:00,109.03881778751953,109.53789844079104,106.25125017767719,106.51174926757812,187902400,0.0,0.0,98.6942138671875,,,66.79081161653868,4.735789706321299,3.5868553527556073,98.6942138671875,113.58213968008162,83.80628805429338,2020,8,11,1,3,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.0297399508292141,-0.0301911514862828,0.030695215725435963,-0.0008463032436566431
2020-08-12 00:00:00-04:00,107.60486600059996,110.30965976352992,107.41010462326905,110.05159759521484,165598000,0.0,0.0,99.44702186584473,,,78.41600771190043,4.895173721272599,3.8485190264590057,99.44702186584473,115.0527826987518,83.84126103293767,2020,8,12,2,3,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.033234345994486825,0.03269402403554984,0.03127192884203346,0.02863152703331595
2020-08-13 00:00:00-04:00,111.43442627597457,113.00471686377213,110.94507845537643,111.9992446899414,210082000,0.0,0.0,100.35565757751465,,,80.04525892423982,5.119629641155399,4.102741149398284,100.35565757751465,116.68303149269678,84.02828366233251,2020,8,13,3,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.017697581291734377,0.017542802571217198,0.03097321259134521,0.011543684114274866
2020-08-14 00:00:00-04:00,111.82394347790165,111.98949137768707,110.08566824114567,111.8994140625,165565200,0.0,0.0,101.26877822875977,,,78.58075911620423,5.229178364331432,4.328028592384913,101.26877822875977,118.05042291133498,84.48713354618457,2020,8,14,4,3,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.0008913508989973895,-0.0008917483884292227,0.030952458529250593,0.034154670529460196
2020-08-17 00:00:00-04:00,113.02418165118854,113.04852867975069,110.97915755635789,111.60726928710938,119561600,0.0,0.0,102.06862754821778,,,81.46341552803439,5.232110363491387,4.508844946606208,102.06862754821778,119.23519690156753,84.90205819486802,2020,8,17,0,3,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.002610780206833363,-0.002614194236960362,0.030935005455316262,0.0166772711082539
2020-08-18 00:00:00-04:00,111.35894623327408,112.96331658371079,111.02297655985981,112.53726959228516,105633600,0.0,0.0,102.9809555053711,,,81.00280315758413,5.248970383035399,4.656870033892047,102.9809555053711,120.34536173005858,85.61654928068361,2020,8,18,1,3,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.008332793294882679,0.00829826723922871,0.030499091885054598,0.056571414572957224
2020-08-19 00:00:00-04:00,112.94628453517508,114.09539455025546,112.58353829409737,112.67848205566406,145538000,0.0,0.0,103.88709945678711,,,80.41422847912763,5.21362728564813,4.768221484243264,103.88709945678711,121.29167167153159,86.48252724204264,2020,8,19,2,3,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.001254806197897862,0.0012540195865618114,0.030518512755412227,0.023869571345172647
2020-08-20 00:00:00-04:00,112.71987050380967,115.29319632845385,112.70282683961905,115.17877197265625,126907200,0.0,0.0,105.13345031738281,,,74.52396730379047,5.325975595482021,4.879772306491016,105.13345031738281,121.98810652407964,88.27879411068598,2020,8,20,3,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.022189595310283083,0.021946988578152003,0.02775558381393447,0.028388827902518843
2020-08-21 00:00:00-04:00,116.14041918677735,121.59869363243206,116.1282493861733,121.11421966552734,338054800,0.0,0.0,106.68775291442871,,,77.6038360055594,5.826785903809025,5.0691750259546176,106.68775291442871,123.41010238267101,89.96540344618641,2020,8,21,4,3,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.051532479390214325,0.05024860430955017,0.028816504490686876,0.08234900674172008
2020-08-24 00:00:00-04:00,125.32841718543504,125.41363550271217,120.69303108379322,122.5627670288086,345937600,0.0,0.0,108.20779800415039,,,78.19035314244873,6.268310169753661,5.309002054714426,108.20779800415039,124.89740734332713,91.51818866497365,2020,8,24,0,3,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.011960175834692333,0.011889218148962195,0.02875634125978885,0.09816114856744895
2020-08-25 00:00:00-04:00,121.43313953220415,121.90300674261194,119.83119859572422,121.55729675292969,211495600,0.0,0.0,109.75326957702637,,,75.18133228260565,6.462591550754084,5.539719953922358,109.75326957702637,125.28027672386173,94.22626243019101,2020,8,25,1,3,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.008203717166752389,-0.008237552833655473,0.028343130963078302,0.08015146620602653
2020-08-26 00:00:00-04:00,122.87682491569296,123.66805506312153,121.8080520118478,123.21035766601562,163022400,0.0,0.0,111.29451484680176,,,73.25885717468375,6.673026648014783,5.766381292740844,111.29451484680176,125.63702559496079,96.95200409864273,2020,8,26,2,3,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.013599026609203424,0.01350738969402669,0.028328876608227544,0.09346838383169498
2020-08-27 00:00:00-04:00,123.81410855121909,124.14764124428244,120.59075415950474,121.73743438720703,155552400,0.0,0.0,112.70622024536132,,,76.22408801920423,6.64435340968997,5.94197571613067,112.70622024536132,125.10130508841794,100.3111354023047,2020,8,27,3,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.01195454105247562,-0.01202657121225627,0.028956200981809985,0.056943326467379096
2020-08-28 00:00:00-04:00,122.71372527916922,123.13246897997037,121.31629327483492,121.54027557373047,187630000,0.0,0.0,113.6186309814453,,,74.07814808221445,6.5304417260562815,6.059668918115792,113.6186309814453,125.78022175950615,101.45704020338447,2020,8,28,4,3,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.00161954138814413,-0.001620854262992997,0.019619782165915298,0.003517802528718139
2020-08-31 00:00:00-04:00,124.2401853001041,127.5706540266875,122.7015450943712,125.66195678710938,225702700,0.0,4.0,114.6069896697998,,,87.86831774883154,6.695568774691935,6.186848889431021,114.6069896697998,127.32574655952811,101.88823278007149,2020,8,31,0,3,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0339120607874428,0.03334972487513635,0.02010444382549184,0.025286551808775037
2020-09-01 00:00:00-04:00,129.28454878420325,131.27115314665346,127.11293080171876,130.66737365722656,151948100,0.0,0.0,115.81026000976563,,,88.53296295081546,7.147931554291148,6.3790654224030465,115.81026000976563,129.82747155977344,101.79304845975781,2020,9,1,1,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.03983239635999891,0.039059542819885947,0.02125556179225043,0.07494471453090545
2020-09-02 00:00:00-04:00,133.98812570206806,134.36791557513135,123.67535734483123,127.96016693115234,200119000,0.0,0.0,116.85885047912598,,,79.00889722844207,7.204929417090398,6.5442382213405175,116.85885047912598,131.23056230561411,102.48713865263784,2020,9,2,2,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.020718306722655178,-0.02093594211198719,0.0223359919815995,0.03855040562427359
2020-09-03 00:00:00-04:00,123.5877438699274,125.4672130496805,117.34554177443891,117.71559143066406,257599600,0.0,0.0,117.20857429504395,,,57.72295358516424,6.350247310502823,6.50544003917298,117.20857429504395,131.2888707451879,103.12827784489998,2020,9,3,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.08006066064293482,-0.08344754659434137,0.029138123560911597,-0.03303702740892989
2020-09-04 00:00:00-04:00,116.9267942886173,120.46176508229962,107.98710902184868,117.79349517822266,332607200,0.0,0.0,117.6880615234375,,,58.26132211556586,5.614471630668206,6.327246357472026,117.6880615234375,131.11519176816398,104.26093127871103,2020,9,4,4,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0006617963399051519,0.0006615774492760832,0.028492832590218304,-0.030827479844200978
2020-09-08 00:00:00-04:00,110.96698542167366,115.87504793239557,109.7302350684399,109.86656951904297,231366600,0.0,0.0,117.6925651550293,104.44686462402343,,46.995014553904035,4.3416792747302395,5.930132940923669,117.6925651550293,131.10857799844368,104.2765523116149,2020,9,8,1,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.06729510527882865,-0.06966642535789876,0.032580345800935495,-0.1256974479143772
2020-09-09 00:00:00-04:00,114.19033711230628,116.02111927354656,112.24269366983658,114.24876403808594,176940500,0.0,0.0,118.07941589355468,104.97346389770507,,51.61290120349293,3.6445762307169787,5.473021598882331,118.07941589355468,130.55090510751077,105.60792667959858,2020,9,9,2,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0398865145077949,0.039111586533606496,0.032891208422625925,-0.12565194477858543
2020-09-10 00:00:00-04:00,117.20917767854652,117.345512119,109.5549387003112,110.5190200805664,182274400,0.0,0.0,118.10278701782227,105.41079040527343,,45.33168235478459,2.7593498123777636,4.930287241581418,118.10278701782227,130.51253275756935,105.69304127807519,2020,9,10,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.032645814498931336,-0.033190578096888565,0.03311140007633994,-0.13630137619287386
2020-09-11 00:00:00-04:00,111.5707684126771,112.21349439620566,107.12040288107737,109.06804656982422,180860300,0.0,0.0,117.9562271118164,105.82245071411133,,36.740235540881045,1.9186035941624482,4.327950512097624,117.9562271118164,130.73328063252956,105.17917359110325,2020,9,11,4,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.013128722184511332,-0.013215665667258568,0.032997913379700476,-0.07346133809244249
2020-09-14 00:00:00-04:00,111.71685009538828,112.89517370850896,109.84711382149453,112.34009552001953,140150100,0.0,0.0,117.97826118469239,106.29955200195313,,39.181736327177575,1.4990530135915492,3.7621710123964096,117.97826118469239,130.71278490998515,105.24373745939963,2020,9,14,0,3,-1.0,-1.8369701987210297e-16,0.0,1.0,0.030000069251268524,0.029558869475783428,0.033708661330378975,-0.04629627170797568
2020-09-15 00:00:00-04:00,115.23233698136607,115.71924788814476,110.63589683262789,112.51537322998047,184642000,0.0,0.0,118.02366638183594,106.73281951904296,,40.26013559213943,1.1672443360061777,3.243185677118363,118.02366638183594,130.66870554500457,105.3786272186673,2020,9,15,1,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.001560241774315685,0.0015590258616993246,0.03369970043818882,0.0241092783959036
2020-09-16 00:00:00-04:00,112.21347910439461,112.96331855332305,109.10698546668381,109.19462585449219,154679000,0.0,0.0,117.85653419494629,107.10530960083008,,35.42601999692823,0.6290754180755016,2.720363625309791,117.85653419494629,130.88931526806317,104.82375312182941,2020,9,16,2,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.029513721371218327,-0.029958014928681317,0.03432047320801802,-0.04423801190452181
2020-09-17 00:00:00-04:00,106.84772755719133,109.26280142604845,105.8641654729451,107.45149230957031,178011000,0.0,0.0,117.59518470764161,107.40074920654297,,35.22805749776941,0.06121076462518715,2.1885330531728706,117.59518470764161,131.25950758425824,103.93086183102498,2020,9,17,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.015963547026981884,-0.01609233691177208,0.034478180266264105,-0.027755654807289476
2020-09-18 00:00:00-04:00,107.50991635719829,107.97734660906691,103.31273980959568,104.04310607910156,287104900,0.0,0.0,117.03840141296386,107.62005065917968,,33.03427028740087,-0.6562890564872532,1.619568631240846,117.03840141296386,131.9663673996031,102.11043542632464,2020,9,18,4,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.03172023168044147,-0.03223421660383885,0.03461116709994771,-0.04607160986885139
2020-09-21 00:00:00-04:00,101.80332967507266,107.3054242127271,100.4010239357237,107.19830322265625,195713800,0.0,0.0,116.34260559082031,107.89919982910156,,31.755186206463975,-0.959257075177959,1.103803489957085,116.34260559082031,131.7599055238002,100.92530565784043,2020,9,21,0,3,-1.0,-1.8369701987210297e-16,0.0,1.0,0.030325864561904448,0.029875125567117872,0.03309610982743194,-0.045769876494781814
2020-09-22 00:00:00-04:00,109.73021542141605,109.90550360218784,106.30236674480757,108.88298797607422,183055400,0.0,0.0,115.65861663818359,108.22064498901368,,26.961879491421016,-1.0513026698888552,0.672782257987897,115.65861663818359,131.12771024418564,100.18952303218154,2020,9,22,1,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.015715591597740053,0.015593380438922569,0.03321116125555663,-0.03228345735903737
2020-09-23 00:00:00-04:00,108.69797818298632,109.17514872406446,103.97493710920857,104.31578063964844,150718700,0.0,0.0,114.79654083251953,108.42002853393555,,25.94132326576404,-1.4757731350907477,0.24307117937216816,114.79654083251953,130.79419249049926,98.7988891745398,2020,9,23,2,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.04194601398548481,-0.042851149765514615,0.03420505206431491,-0.04468026861821095
2020-09-24 00:00:00-04:00,102.41682661585128,107.36384264511429,102.25127870963266,105.3869857788086,167743300,0.0,0.0,113.90537223815917,108.62785949707032,,34.575989691459654,-1.7060652760983572,-0.14675611172193695,113.90537223815917,129.91528273159716,97.89546174472119,2020,9,24,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.010268869509403977,0.010216502861309418,0.03410719047509246,-0.019213381651450923
2020-09-25 00:00:00-04:00,105.591486218956,109.49651327893982,104.85137965372228,109.3406982421875,149981400,0.0,0.0,113.2855354309082,108.9381428527832,,40.35980881893573,-1.5516553863493243,-0.4277359666474144,113.2855354309082,128.9754112102829,97.59565965153348,2020,9,25,4,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.037516135736884504,0.0368295255192562,0.03551075509877269,0.05091728191061784
2020-09-28 00:00:00-04:00,111.9992479561973,112.30113033847593,109.82762206038593,111.95055389404297,137672400,0.0,0.0,112.80604934692383,109.30441390991211,,52.70476125594271,-1.2048026812828425,-0.5831493095745001,112.80604934692383,128.01242794035107,97.59967075349658,2020,9,28,0,3,-1.0,-1.8369701987210297e-16,0.0,1.0,0.023869023097645492,0.023588611305295763,0.03608167138349328,0.04433139824532528
2020-09-29 00:00:00-04:00,111.55129711355788,112.2913963783167,110.59694842102935,111.10333251953125,99382200,0.0,0.0,112.07811813354492,109.61427490234375,,45.50516448508874,-0.9869066524164936,-0.6639007781428988,112.07811813354492,126.03586243635135,98.12037383073849,2020,9,29,1,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.0075678176216401605,-0.007596598852769466,0.03499550130923041,0.020392024362381855
2020-09-30 00:00:00-04:00,110.81117321087004,114.19033573143906,110.64562530338286,112.77828979492188,142675200,0.0,0.0,111.18366394042968,109.98402648925781,,53.42993255428493,-0.67132876563916,-0.6653863756421512,111.18366394042968,122.08337255040284,100.28395533045652,2020,9,30,2,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.015075670885895232,0.01496316231178503,0.033720537467517055,0.08112395941805373
2020-10-01 00:00:00-04:00,114.56039012939586,114.63829765255329,112.79777513856307,113.7326431274414,116120400,0.0,0.0,110.47228775024413,110.36756729125976,,57.19002133728719,-0.3402999131124602,-0.600369083136213,110.47228775024413,118.13961347060308,102.80496202988519,2020,10,1,3,4,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.008462207879326389,0.00842660411486157,0.0337171872476248,0.07919058778423627
2020-10-02 00:00:00-04:00,109.93474616838205,112.34982758405464,109.28228732318307,110.06134033203125,144712000,0.0,0.0,110.0895751953125,110.76375900268555,,46.53022750934412,-0.369936221301046,-0.5542825107691796,110.0895751953125,116.95698870005893,103.22216169056608,2020,10,2,4,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.03228011496485084,-0.03281260854626269,0.029582297470756615,0.006590794657699517
2020-10-05 00:00:00-04:00,110.9280312426724,113.59630056815382,110.57745484315866,113.45022583007812,106243800,0.0,0.0,109.87241172790527,111.23220016479492,,51.29657497994289,-0.11860130939602698,-0.46714627049454904,109.87241172790527,115.94247440544375,103.8023490503668,2020,10,5,0,4,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.030790879775072222,0.03032635204163504,0.03052721102435508,0.013395842038035344
2020-10-06 00:00:00-04:00,112.67116282600794,113.08017356879807,109.31148107875158,110.19766235351562,161498200,0.0,0.0,109.8889663696289,111.59291610717773,,51.393777351833634,-0.17979866361908137,-0.4096767491194555,109.8889663696289,115.9607676636822,103.8171650755756,2020,10,6,1,4,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.02866951963087383,-0.029088518062286357,0.02717917705309381,-0.008151602165996308
